scanner	tf	symbol	trades	wins	net	pf	avgR	netStress	windowsUp	days
smart-flow-imbalance	15m	SOLUSD	70	35	-223.15	0.644	-0.176	-314.07	2	42
smart-flow-imbalance	1h	SOLUSD	73	33	-214.78	0.690	-0.162	-394.86	3	125
smart-flow-imbalance	15m	LINKUSD	89	39	-296.30	0.660	-0.185	-364.18	2	42
smart-flow-imbalance	1h	LINKUSD	80	29	-394.67	0.478	-0.303	-475.87	1	125
macd-matrix	15m	BTCUSD	17	8	-74.30	0.572	-0.223	-98.41	2	42
macd-matrix	1h	BTCUSD	37	20	2.18	1.007	0.011	-85.32	4	125
macd-matrix	4h	BTCUSD	43	24	126.07	1.336	0.157	38.57	4	333
macd-matrix	1h	SOLUSD	46	30	177.68	1.531	0.194	-66.61	4	125
macd-matrix	15m	SOLUSD	31	17	61.63	1.219	0.118	-59.70	3	42
machine-learning-rsi-ai-classification-ranking-zeiierman	15m	LINKUSD	109	44	-330.65	0.669	-0.171	-490.67	1	42
macd-matrix	1h	LINKUSD	49	26	-101.86	0.760	-0.103	-158.23	3	125
macd-matrix	15m	LINKUSD	43	21	-184.81	0.545	-0.231	-250.63	1	42
macd-matrix	4h	SOLUSD	42	23	144.72	1.408	0.180	47.86	2	333
macd-matrix	4h	LINKUSD	39	16	-93.82	0.783	-0.117	-111.45	3	333
ema-trend-pro	15m	BTCUSD	6	2	-51.21	0.156	-0.437	-56.41	1	42
ema-trend-pro	15m	SOLUSD	22	12	-48.21	0.748	-0.106	-109.48	2	42
ema-trend-pro	15m	LINKUSD	26	10	-204.17	0.256	-0.434	-259.88	1	42
ema-trend-pro	1h	BTCUSD	29	16	69.46	1.291	0.138	-19.09	4	125
ema-trend-pro	1h	SOLUSD	40	25	-52.01	0.816	-0.061	-42.79	4	125
ema-trend-pro	1h	LINKUSD	39	18	-43.22	0.884	-0.040	-95.09	4	125
ema-trend-pro	4h	BTCUSD	33	14	-181.97	0.424	-0.303	-201.73	3	333
ema-trend-pro	4h	SOLUSD	31	19	91.94	1.458	0.137	-16.82	5	333
ema-trend-pro	4h	LINKUSD	35	15	-145.80	0.600	-0.218	-194.01	2	333
ema-trend-signals	15m	BTCUSD	14	7	-68.93	0.413	-0.252	-117.23	3	42
ema-trend-signals	15m	SOLUSD	40	18	-184.87	0.524	-0.254	-259.46	2	42
ema-trend-signals	15m	LINKUSD	43	18	-273.11	0.343	-0.365	-330.88	1	42
ema-trend-signals	1h	BTCUSD	40	23	67.55	1.214	0.098	-23.14	4	125
ema-trend-signals	1h	SOLUSD	57	34	-61.22	0.857	-0.049	-57.44	4	125
ema-trend-signals	1h	LINKUSD	53	26	-33.03	0.932	-0.017	-154.00	3	125
ema-trend-signals	4h	BTCUSD	33	14	-181.97	0.424	-0.303	-201.73	3	333
ema-trend-signals	4h	SOLUSD	31	19	91.94	1.458	0.137	-16.82	5	333
ema-trend-signals	4h	LINKUSD	35	15	-145.80	0.600	-0.218	-194.01	2	333
trend-pullback-guard	15m	BTCUSD	52	30	-106.94	0.725	-0.104	-155.96	2	42
trend-pullback-guard	1h	BTCUSD	100	54	-101.43	0.883	-0.043	-347.00	3	125
trend-pullback-guard	15m	SOLUSD	130	73	81.88	1.076	0.044	-287.78	4	42
trend-pullback-guard	1h	SOLUSD	126	58	-276.94	0.754	-0.120	-376.00	3	125
trend-pullback-guard	1h	LINKUSD	127	65	-142.81	0.879	-0.049	-259.86	2	125
trend-pullback-guard	15m	LINKUSD	152	88	188.62	1.143	0.069	-351.64	5	42
trend-pullback-guard	4h	BTCUSD	80	36	-146.59	0.820	-0.090	-177.30	3	333
trend-pullback-guard	4h	SOLUSD	84	46	43.45	1.058	0.042	-28.37	6	333
trend-pullback-guard	4h	LINKUSD	82	36	-226.32	0.734	-0.145	-255.16	3	333
adaptive-atr-extension-scanner	15m	BTCUSD	35	17	17.74	1.047	0.042	-27.78	3	42
adaptive-atr-extension-scanner	1h	BTCUSD	56	35	217.93	1.496	0.192	-26.72	4	125
adaptive-atr-extension-scanner	4h	BTCUSD	49	26	-87.49	0.783	-0.085	-176.88	4	333
adaptive-atr-extension-scanner	1h	SOLUSD	74	43	224.89	1.368	0.158	110.96	4	125
rsi-market-regime	15m	BTCUSD	38	20	-142.37	0.541	-0.199	-176.29	1	42
rsi-market-regime	15m	SOLUSD	111	61	-37.13	0.959	-0.005	-299.43	3	42
adaptive-atr-extension-scanner	4h	SOLUSD	38	20	120.34	1.360	0.167	98.53	3	333
adaptive-atr-extension-scanner	15m	SOLUSD	91	43	-23.94	0.977	0.004	-235.56	3	42
rsi-market-regime	15m	LINKUSD	140	66	-270.39	0.765	-0.098	-456.11	4	42
rsi-market-regime	1h	BTCUSD	99	50	-177.49	0.790	-0.090	-357.65	3	125
rsi-market-regime	1h	SOLUSD	115	58	-337.44	0.628	-0.178	-401.09	1	125
rsi-market-regime	1h	LINKUSD	121	52	-323.00	0.712	-0.150	-453.24	3	125
rsi-market-regime	4h	BTCUSD	86	41	-228.26	0.700	-0.147	-286.18	4	333
rsi-market-regime	4h	SOLUSD	88	42	-116.29	0.845	-0.051	-182.38	3	333
rsi-market-regime	4h	LINKUSD	81	37	-123.21	0.858	-0.067	-225.88	2	333
adaptive-atr-extension-scanner	1h	LINKUSD	75	36	-12.69	0.982	0.006	-141.36	3	125
adaptive-atr-extension-scanner	4h	LINKUSD	53	33	229.37	1.521	0.208	135.75	7	333
crypto-directional-score-oscillator	15m	BTCUSD	9	4	-54.79	0.418	-0.314	-71.53	2	42
crypto-directional-score-oscillator	1h	BTCUSD	9	7	82.80	3.029	0.471	64.81	3	125
adaptive-atr-extension-scanner	15m	LINKUSD	106	51	53.80	1.045	0.044	-122.01	4	42
crypto-directional-score-oscillator	4h	BTCUSD	8	8	169.45	99.000	1.033	163.27	6	333
crypto-directional-score-oscillator	1h	SOLUSD	10	9	139.27	7.904	0.679	114.97	5	125
crypto-directional-score-oscillator	15m	SOLUSD	18	9	-60.88	0.650	-0.171	-2.18	2	42
crypto-directional-score-oscillator	4h	SOLUSD	17	13	174.62	3.288	0.528	148.48	6	333
crypto-directional-score-oscillator	1h	LINKUSD	19	11	4.53	1.028	0.020	-49.33	3	125
fia-trend-momentum-10-20-50	15m	BTCUSD	14	7	-53.47	0.567	-0.190	-30.05	1	42
crypto-directional-score-oscillator	4h	LINKUSD	12	5	-26.19	0.807	-0.100	-34.28	2	333
crypto-directional-score-oscillator	15m	LINKUSD	26	16	-32.00	0.839	-0.057	-64.02	3	42
sams-early-morning-range-lines	1h	BTCUSD	66	35	-21.12	0.961	-0.008	-190.66	3	125
sams-early-morning-range-lines	15m	BTCUSD	17	8	-90.14	0.415	-0.274	-73.51	3	42
fia-trend-momentum-10-20-50	15m	SOLUSD	53	30	-2.98	0.993	0.009	-121.77	2	42
fia-trend-momentum-10-20-50	4h	BTCUSD	5	2	-35.11	0.389	-0.356	-37.34	0	333
fia-trend-momentum-10-20-50	1h	BTCUSD	10	7	121.34	2.927	0.610	76.35	1	125
sams-early-morning-range-lines	1h	SOLUSD	80	41	67.89	1.096	0.054	-83.64	5	125
sams-early-morning-range-lines	15m	SOLUSD	46	20	-196.47	0.556	-0.230	-198.92	2	42
sams-early-morning-range-lines	1h	LINKUSD	83	44	284.17	1.381	0.169	89.71	5	125
fia-trend-momentum-10-20-50	15m	LINKUSD	46	21	-154.91	0.685	-0.172	-242.25	1	42
fia-trend-momentum-10-20-50	1h	SOLUSD	11	7	128.99	2.624	0.605	91.93	1	125
fia-trend-momentum-10-20-50	4h	SOLUSD	3	1	-29.00	0.217	-0.525	-29.95	0	333
sams-early-morning-range-lines	4h	BTCUSD	27	14	-18.19	0.918	-0.026	-76.82	3	333
sams-early-morning-range-lines	15m	LINKUSD	48	25	8.36	1.023	0.019	-90.72	4	42
sams-early-morning-range-lines	4h	SOLUSD	39	16	-108.83	0.728	-0.153	-110.20	2	333
fia-trend-momentum-10-20-50	1h	LINKUSD	12	5	-54.66	0.599	-0.226	-77.97	0	125
fia-trend-momentum-10-20-50	4h	LINKUSD	4	3	14.59	1.705	0.191	12.07	1	333
sams-early-morning-range-lines	4h	LINKUSD	37	17	-73.60	0.795	-0.095	-94.26	4	333
btc-ema-5-9-flip-strategy-autobot	1h	BTCUSD	21	7	-188.11	0.233	-0.495	-161.18	1	125
swing-multi-moving-averages-crypto-and-stocks-strategy	15m	BTCUSD	570	204	-760.94	0.453	-0.129	-937.53	1	42
btc-ema-5-9-flip-strategy-autobot	1h	SOLUSD	24	6	-167.84	0.355	-0.386	-196.65	1	125
btc-ema-5-9-flip-strategy-autobot	1h	LINKUSD	35	8	-251.45	0.323	-0.407	-263.44	2	125
swing-multi-moving-averages-crypto-and-stocks-strategy	15m	SOLUSD	1085	388	-908.99	0.526	-0.119	-959.25	1	42
btc-ema-5-9-flip-strategy-autobot	15m	BTCUSD	5	1	-62.25	0.181	-0.642	-66.79	0	42
swing-multi-moving-averages-crypto-and-stocks-strategy	1h	BTCUSD	1247	457	-958.45	0.300	-0.142	-973.77	0	125
swing-multi-moving-averages-crypto-and-stocks-strategy	1h	SOLUSD	1053	407	-877.68	0.439	-0.109	-944.55	0	125
swing-multi-moving-averages-crypto-and-stocks-strategy	15m	LINKUSD	1117	443	-905.88	0.579	-0.105	-980.22	0	42
swing-multi-moving-averages-crypto-and-stocks-strategy	4h	BTCUSD	985	412	-856.65	0.456	-0.108	-931.68	0	333
btc-ema-5-9-flip-strategy-autobot	4h	BTCUSD	1	1	21.51	99.000	1.124	18.63	1	333
swing-multi-moving-averages-crypto-and-stocks-strategy	1h	LINKUSD	1014	429	-873.16	0.507	-0.101	-975.88	0	125
swing-multi-moving-averages-crypto-and-stocks-strategy	4h	SOLUSD	695	315	-638.60	0.555	-0.086	-791.55	1	333
swing-multi-moving-averages-crypto-and-stocks-strategy	4h	LINKUSD	667	302	-538.02	0.677	-0.057	-751.31	1	333
btc-ema-5-9-flip-strategy-autobot	15m	SOLUSD	22	10	-67.63	0.598	-0.155	-153.56	3	42
btc-ema-5-9-flip-strategy-autobot	4h	SOLUSD	5	1	-34.62	0.170	-0.359	-60.96	1	333
anomaly-rejection-channel-arc-pro	4h	BTCUSD	18	11	46.07	1.332	0.141	49.32	3	333
btc-ema-5-9-flip-strategy-autobot	15m	LINKUSD	47	22	105.47	1.258	0.125	-92.96	6	42
anomaly-rejection-channel-arc-pro	4h	SOLUSD	5	3	9.60	1.281	0.093	7.35	2	333
anomaly-rejection-channel-arc-pro	1h	BTCUSD	17	10	2.06	1.015	0.015	47.42	4	125
anomaly-rejection-channel-arc-pro	4h	LINKUSD	11	4	-81.31	0.390	-0.383	-102.90	1	333
anomaly-rejection-channel-arc-pro	15m	BTCUSD	7	4	15.48	1.256	0.126	27.25	2	42
btc-ema-5-9-flip-strategy-autobot	4h	LINKUSD	1	1	7.61	99.000	0.381	6.50	1	333
anomaly-rejection-channel-arc-pro	1h	SOLUSD	8	2	-80.15	0.280	-0.535	-87.06	0	125
weekend-hunter-ultimate-v6-2	1h	BTCUSD	19	8	-107.11	0.439	-0.294	-146.91	1	125
anomaly-rejection-channel-arc-pro	15m	SOLUSD	13	7	-18.57	0.839	-0.066	-41.46	1	42
weekend-hunter-ultimate-v6-2	15m	BTCUSD	2	2	19.46	99.000	0.494	21.40	2	42
anomaly-rejection-channel-arc-pro	1h	LINKUSD	17	9	-42.23	0.740	-0.120	-97.89	4	125
weekend-hunter-ultimate-v6-2	4h	BTCUSD	24	10	-109.35	0.420	-0.245	-136.04	1	333
weekend-hunter-ultimate-v6-2	1h	SOLUSD	178	118	464.06	1.503	0.116	-18.04	4	125
anomaly-rejection-channel-arc-pro	15m	LINKUSD	15	5	-135.52	0.283	-0.481	-145.72	3	42
weekend-hunter-ultimate-v6-2	4h	SOLUSD	79	59	219.97	1.656	0.139	123.18	4	333
weekend-hunter-ultimate-v6-2	15m	SOLUSD	181	117	576.74	1.639	0.132	-137.88	5	42
weekend-hunter-ultimate-v6-2	1h	LINKUSD	176	109	495.37	1.519	0.120	-37.45	7	125
weekend-hunter-ultimate-v6-2	4h	LINKUSD	75	53	233.00	1.682	0.146	135.92	4	333
williams-r-zone-scalper-v1-0-bullbyte	15m	BTCUSD	22	10	-33.55	0.802	-0.068	-92.85	3	42
williams-r-zone-scalper-v1-0-bullbyte	1h	BTCUSD	60	20	-455.84	0.234	-0.511	-528.26	0	125
williams-r-zone-scalper-v1-0-bullbyte	15m	SOLUSD	72	38	-160.88	0.685	-0.120	-264.04	1	42
weekend-hunter-ultimate-v6-2	15m	LINKUSD	155	91	327.01	1.395	0.097	-138.57	5	42
williams-r-zone-scalper-v1-0-bullbyte	1h	SOLUSD	64	32	-105.78	0.793	-0.082	-194.78	3	125
williams-r-zone-scalper-v1-0-bullbyte	4h	BTCUSD	51	17	-284.07	0.464	-0.335	-304.93	1	333
williams-r-zone-scalper-v1-0-bullbyte	15m	LINKUSD	64	31	-158.51	0.678	-0.129	-290.41	3	42
williams-r-zone-scalper-v1-0-bullbyte	4h	SOLUSD	59	27	-179.14	0.654	-0.170	-202.12	2	333
williams-r-zone-scalper-v1-0-bullbyte	1h	LINKUSD	72	32	-155.51	0.763	-0.106	-278.56	2	125
trendsync-pro-smc	1h	BTCUSD	33	15	-138.81	0.427	-0.227	-186.52	1	125
williams-r-zone-scalper-v1-0-bullbyte	4h	LINKUSD	49	26	-31.47	0.928	-0.023	-69.64	3	333
trendsync-pro-smc	15m	BTCUSD	2	1	0.61	1.133	0.018	5.79	1	42
trendsync-pro-smc	1h	SOLUSD	45	21	-40.48	0.864	-0.044	-115.29	4	125
trendsync-pro-smc	1h	LINKUSD	56	20	-211.56	0.579	-0.204	-324.86	3	125
smart-grid-scalping-pullback-strategy-bullbyte	15m	BTCUSD	24	14	-33.46	0.697	-0.069	-89.92	4	42
smart-grid-scalping-pullback-strategy-bullbyte	1h	BTCUSD	47	18	-218.07	0.249	-0.267	-280.40	3	125
trendsync-pro-smc	4h	BTCUSD	18	8	128.94	2.061	0.374	82.84	2	333
trendsync-pro-smc	15m	SOLUSD	11	1	-101.79	0.056	-0.494	-113.50	0	42
smart-grid-scalping-pullback-strategy-bullbyte	15m	SOLUSD	48	33	162.09	2.129	0.162	9.41	5	42
smart-grid-scalping-pullback-strategy-bullbyte	1h	SOLUSD	59	42	161.98	2.002	0.135	28.63	6	125
smart-grid-scalping-pullback-strategy-bullbyte	1h	LINKUSD	39	33	261.46	5.281	0.302	150.00	7	125
smart-grid-scalping-pullback-strategy-bullbyte	15m	LINKUSD	36	28	232.96	2.617	0.297	108.45	7	42
trendsync-pro-smc	15m	LINKUSD	16	6	-6.12	0.965	0.002	-51.99	3	42
smart-grid-scalping-pullback-strategy-bullbyte	4h	BTCUSD	45	17	-160.52	0.425	-0.199	-195.50	2	333
smart-grid-scalping-pullback-strategy-bullbyte	4h	SOLUSD	38	24	15.66	1.099	0.029	-16.39	4	333
trendsync-pro-smc	4h	SOLUSD	21	7	-45.78	0.716	-0.107	-67.26	2	333
smart-grid-scalping-pullback-strategy-bullbyte	4h	LINKUSD	39	30	160.95	2.405	0.196	113.00	7	333
pro-scalper-ai-bullbyte	1h	BTCUSD	275	142	-377.73	0.844	-0.078	-662.50	3	125
pro-scalper-ai-bullbyte	15m	BTCUSD	155	71	-458.44	0.620	-0.193	-591.78	0	42
pro-scalper-ai-bullbyte	4h	BTCUSD	198	96	-216.72	0.891	-0.054	-358.96	3	333
pro-scalper-ai-bullbyte	1h	SOLUSD	317	161	-497.62	0.800	-0.107	-712.62	2	125
pro-scalper-ai-bullbyte	4h	SOLUSD	225	114	-119.47	0.947	-0.020	-303.02	3	333
pro-scalper-ai-bullbyte	15m	SOLUSD	339	162	-638.92	0.705	-0.150	-784.03	0	42
trendsync-pro-smc	4h	LINKUSD	16	6	-43.63	0.676	-0.133	-56.03	1	333
pro-scalper-ai-bullbyte	4h	LINKUSD	227	118	-154.91	0.939	-0.026	-262.59	4	333
pro-scalper-ai-bullbyte	1h	LINKUSD	339	162	-626.51	0.771	-0.137	-762.30	1	125
macd-pullback-sniper-trend-adx-filtered-strategy	1h	BTCUSD	22	11	-117.26	0.419	-0.284	-175.22	0	125
macd-pullback-sniper-trend-adx-filtered-strategy	15m	BTCUSD	6	3	-44.33	0.247	-0.374	-69.84	2	42
macd-pullback-sniper-trend-adx-filtered-strategy	1h	SOLUSD	33	13	-159.93	0.464	-0.262	-193.71	2	125
pro-scalper-ai-bullbyte	15m	LINKUSD	395	191	-572.75	0.776	-0.096	-834.74	1	42
macd-pullback-sniper-trend-adx-filtered-strategy	15m	SOLUSD	21	8	-91.89	0.500	-0.227	-121.40	2	42
macd-pullback-sniper-trend-adx-filtered-strategy	1h	LINKUSD	22	10	-92.62	0.527	-0.217	-113.49	2	125
macd-pullback-sniper-trend-adx-filtered-strategy	4h	BTCUSD	16	11	194.56	2.882	0.628	133.05	6	333
macd-pullback-sniper-trend-adx-filtered-strategy	4h	SOLUSD	20	7	-130.40	0.429	-0.348	-68.52	2	333
macd-pullback-sniper-trend-adx-filtered-strategy	15m	LINKUSD	23	6	-178.86	0.366	-0.418	-225.07	1	42
macd-pullback-sniper-trend-adx-filtered-strategy	4h	LINKUSD	13	3	-129.34	0.269	-0.530	-133.27	2	333
golden-trident-swing-anchored-vwap-trend-system	1h	BTCUSD	23	8	-165.22	0.375	-0.399	-217.81	1	125
golden-trident-swing-anchored-vwap-trend-system	4h	BTCUSD	12	7	57.66	1.572	0.253	38.35	3	333
golden-trident-swing-anchored-vwap-trend-system	15m	BTCUSD	5	1	-67.73	0.054	-0.708	-70.51	1	42
golden-trident-swing-anchored-vwap-trend-system	4h	SOLUSD	15	7	28.34	1.190	0.128	11.10	2	333
golden-trident-swing-anchored-vwap-trend-system	1h	SOLUSD	25	9	-84.62	0.693	-0.166	-137.59	3	125
golden-trident-swing-anchored-vwap-trend-system	4h	LINKUSD	17	7	-120.27	0.359	-0.373	-120.02	2	333
golden-trident-swing-anchored-vwap-trend-system	15m	SOLUSD	24	6	-220.76	0.295	-0.520	-238.79	1	42
golden-trident-swing-anchored-vwap-trend-system	1h	LINKUSD	27	12	-96.34	0.649	-0.178	-136.77	2	125
execution-aware-trend	4h	BTCUSD	30	11	-141.52	0.556	-0.251	-160.58	4	333
execution-aware-trend	1h	BTCUSD	37	16	-90.60	0.769	-0.120	-171.83	4	125
ema-pullback-trend-continuation-strategy-with-volume-and-momentu	15m	BTCUSD	12	5	-76.60	0.413	-0.333	-76.60	1	42
golden-trident-swing-anchored-vwap-trend-system	15m	LINKUSD	28	13	-73.53	0.760	-0.122	-136.95	1	42
execution-aware-trend	15m	BTCUSD	14	5	-103.45	0.287	-0.388	-130.20	1	42
ema-pullback-trend-continuation-strategy-with-volume-and-momentu	1h	BTCUSD	45	18	-223.06	0.522	-0.275	-271.83	2	125
ema-pullback-trend-continuation-strategy-with-volume-and-momentu	15m	SOLUSD	46	23	-170.24	0.575	-0.205	-200.71	2	42
execution-aware-trend	4h	SOLUSD	27	8	-136.94	0.559	-0.277	-217.02	1	333
ema-pullback-trend-continuation-strategy-with-volume-and-momentu	1h	SOLUSD	54	30	26.42	1.049	0.037	-36.94	3	125
ema-pullback-trend-continuation-strategy-with-volume-and-momentu	15m	LINKUSD	55	20	-309.52	0.475	-0.328	-410.19	3	42
ema-pullback-trend-continuation-strategy-with-volume-and-momentu	1h	LINKUSD	47	22	-174.62	0.623	-0.196	-243.96	2	125
execution-aware-trend	1h	SOLUSD	42	26	93.26	1.292	0.125	-44.26	6	125
execution-aware-trend	4h	LINKUSD	28	15	-39.75	0.840	-0.064	-116.70	4	333
ema-pullback-trend-continuation-strategy-with-volume-and-momentu	4h	BTCUSD	35	17	-59.90	0.830	-0.076	-76.09	4	333
ema-pullback-trend-continuation-strategy-with-volume-and-momentu	4h	SOLUSD	41	20	31.10	1.079	0.036	-22.29	4	333
ema-pullback-trend-continuation-strategy-with-volume-and-momentu	4h	LINKUSD	32	15	-43.25	0.874	-0.061	-68.64	3	333
execution-aware-trend	15m	SOLUSD	48	18	-292.58	0.408	-0.360	-344.33	2	42
execution-aware-trend	1h	LINKUSD	51	20	-208.12	0.611	-0.216	-282.55	2	125
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	15m	BTCUSD	8	1	-124.21	0.038	-0.831	-125.94	0	42
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	BTCUSD	6	5	128.74	7.322	1.059	108.38	3	333
execution-aware-trend	15m	LINKUSD	74	30	-281.67	0.623	-0.211	-405.99	2	42
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	1h	BTCUSD	9	7	42.73	2.077	0.243	39.61	4	125
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	SOLUSD	5	2	-40.28	0.289	-0.422	-30.84	1	333
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	1h	SOLUSD	7	4	-18.89	0.680	-0.117	-21.62	2	125
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	15m	SOLUSD	18	6	-156.37	0.244	-0.476	-204.88	1	42
dnse-vn301-sma-adx-di-trend-following-strategy	15m	BTCUSD	9	2	-37.02	0.189	-0.212	-57.89	1	42
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	1h	LINKUSD	8	7	69.06	4.257	0.423	25.67	7	125
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	LINKUSD	4	3	14.54	1.713	0.186	22.39	2	333
dnse-vn301-sma-adx-di-trend-following-strategy	15m	SOLUSD	13	7	74.49	1.771	0.296	25.29	5	42
dnse-vn301-sma-adx-di-trend-following-strategy	4h	BTCUSD	16	8	-15.27	0.722	-0.048	-37.25	4	333
dnse-vn301-sma-adx-di-trend-following-strategy	1h	BTCUSD	29	8	-100.51	0.438	-0.183	-158.03	3	125
dnse-vn301-sma-adx-di-trend-following-strategy	4h	SOLUSD	18	6	-51.13	0.522	-0.157	-64.50	2	333
dnse-vn301-sma-adx-di-trend-following-strategy	1h	SOLUSD	24	7	-114.78	0.343	-0.256	-140.54	3	125
dnse-vn301-sma-adx-di-trend-following-strategy	15m	LINKUSD	23	12	-59.05	0.701	-0.125	-91.98	2	42
dnse-vn301-sma-adx-di-trend-following-strategy	4h	LINKUSD	16	6	-57.98	0.329	-0.186	-69.59	4	333
dnse-vn301-sma-adx-di-trend-following-strategy	1h	LINKUSD	15	8	36.90	1.673	0.125	0.77	5	125
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	15m	LINKUSD	17	14	177.49	3.528	0.500	192.22	5	42
power-surge-bb-momentum-squeeze-release	4h	BTCUSD	1	1	20.14	99.000	1.043	16.70	1	333
power-surge-bb-momentum-squeeze-release	1h	BTCUSD	1	1	8.06	99.000	0.416	7.16	1	125
gradient-ribbon-ema-ribbon-slope-acceleration-system	15m	BTCUSD	4	1	-8.25	0.065	-0.106	-16.69	0	42
power-surge-bb-momentum-squeeze-release	4h	SOLUSD	1	1	13.98	99.000	0.942	13.54	1	333
power-surge-bb-momentum-squeeze-release	1h	SOLUSD	1	1	21.20	99.000	1.080	17.14	1	125
power-surge-bb-momentum-squeeze-release	15m	SOLUSD	1	1	7.63	99.000	0.391	6.11	1	42
power-surge-bb-momentum-squeeze-release	4h	LINKUSD	1	0	-19.32	0.000	-1.000	-19.98	0	333
gradient-ribbon-ema-ribbon-slope-acceleration-system	15m	SOLUSD	13	4	-43.93	0.582	-0.175	-64.28	2	42
gradient-ribbon-ema-ribbon-slope-acceleration-system	1h	BTCUSD	17	5	-91.21	0.359	-0.289	-128.30	2	125
power-surge-bb-momentum-squeeze-release	1h	LINKUSD	1	1	34.64	99.000	1.735	29.94	1	125
gradient-ribbon-ema-ribbon-slope-acceleration-system	15m	LINKUSD	16	3	-44.34	0.511	-0.139	-75.69	2	42
power-surge-bb-momentum-squeeze-release	15m	LINKUSD	1	0	-19.78	0.000	-1.000	-19.79	0	42
gradient-ribbon-ema-ribbon-slope-acceleration-system	4h	BTCUSD	57	22	-151.60	0.591	-0.148	-220.71	3	333
gradient-ribbon-ema-ribbon-slope-acceleration-system	1h	SOLUSD	44	12	-217.96	0.262	-0.284	-250.74	2	125
gradient-ribbon-ema-ribbon-slope-acceleration-system	4h	SOLUSD	80	25	-238.05	0.576	-0.176	-282.15	2	333
coil-breaker-rsi-range-compression	15m	BTCUSD	14	7	-44.29	0.678	-0.158	-70.02	2	42
coil-breaker-rsi-range-compression	1h	BTCUSD	31	20	20.69	1.091	0.043	-60.96	6	125
gradient-ribbon-ema-ribbon-slope-acceleration-system	1h	LINKUSD	54	16	-242.78	0.417	-0.253	-301.91	1	125
gradient-ribbon-ema-ribbon-slope-acceleration-system	4h	LINKUSD	86	30	-229.97	0.611	-0.147	-276.39	4	333
coil-breaker-rsi-range-compression	4h	BTCUSD	32	15	-44.59	0.859	-0.062	-71.66	2	333
coil-breaker-rsi-range-compression	1h	SOLUSD	41	18	-64.10	0.839	-0.061	-120.49	2	125
coil-breaker-rsi-range-compression	15m	SOLUSD	37	23	137.00	1.471	0.194	-83.20	4	42
coil-breaker-rsi-range-compression	4h	SOLUSD	26	14	120.83	1.492	0.272	22.69	4	333
coil-breaker-rsi-range-compression	1h	LINKUSD	39	18	17.06	1.043	0.039	-100.82	4	125
coil-breaker-rsi-range-compression	4h	LINKUSD	31	13	-108.53	0.671	-0.177	-157.49	3	333
coil-breaker-rsi-range-compression	15m	LINKUSD	45	19	-238.29	0.481	-0.294	-334.93	0	42
ema-ribbon-smoothed-rsi-trend-strategy	1h	BTCUSD	10	4	2.83	1.025	0.039	-37.43	2	125
ema-ribbon-smoothed-rsi-trend-strategy	15m	BTCUSD	3	3	38.29	99.000	0.638	4.50	3	42
ema-ribbon-smoothed-rsi-trend-strategy	4h	BTCUSD	8	3	-25.05	0.731	-0.159	-33.16	2	333
ema-ribbon-smoothed-rsi-trend-strategy	1h	SOLUSD	8	3	-2.29	0.976	0.031	-40.17	2	125
ema-ribbon-smoothed-rsi-trend-strategy	15m	SOLUSD	9	4	-18.01	0.791	-0.100	-36.94	3	42
ema-ribbon-smoothed-rsi-trend-strategy	4h	SOLUSD	4	2	9.32	1.334	0.170	8.61	1	333
ema-ribbon-smoothed-rsi-trend-strategy	1h	LINKUSD	7	5	49.00	2.287	0.354	46.52	5	125
ema-ribbon-smoothed-rsi-trend-strategy	4h	LINKUSD	5	2	-24.93	0.577	-0.247	-27.79	2	333
ema-ribbon-smoothed-rsi-trend-strategy	15m	LINKUSD	5	2	-41.55	0.291	-0.419	-73.79	2	42
channel-reversion-system	15m	BTCUSD	11	1	-114.07	0.040	-0.552	-127.38	0	42
channel-reversion-system	4h	BTCUSD	32	10	-109.22	0.538	-0.181	-142.11	2	333
channel-reversion-system	1h	BTCUSD	40	10	-99.71	0.674	-0.125	-160.37	1	125
channel-reversion-system	4h	SOLUSD	19	4	-77.17	0.514	-0.202	-112.22	1	333
channel-reversion-system	15m	SOLUSD	30	8	-191.42	0.218	-0.359	-236.16	1	42
channel-reversion-system	1h	SOLUSD	34	7	-121.16	0.462	-0.186	-182.06	2	125
vol-target-trend-engine	15m	BTCUSD	8	0	-83.50	0.000	-0.546	-94.46	0	42
channel-reversion-system	4h	LINKUSD	15	8	-17.45	0.783	-0.055	-2.20	2	333
channel-reversion-system	15m	LINKUSD	23	7	-133.21	0.299	-0.307	-172.76	1	42
vol-target-trend-engine	1h	BTCUSD	12	7	31.67	1.380	0.132	-16.62	4	125
channel-reversion-system	1h	LINKUSD	35	16	39.11	1.178	0.062	-64.92	3	125
vol-target-trend-engine	15m	SOLUSD	15	5	-29.32	0.696	-0.098	-79.59	1	42
